BIZ_NAME,PRIMARY_EMAIL,PRIMARY_PHONE,LICENSE,PERMIT_ID,STREET_NO,STREET,CITY,STATE,ZIPCODE,PERMIT_DATE
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""53e9990862866ac0""",1149,MERIDIAN LN,CHULA VISTA,CA,91911,2019-07-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""63b07f2642d7abac""",2332,NEWPORT AVE,ENCINITAS,CA,92007,2020-11-12
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""980bf283d1fb0651""",1245,RUNNYMEDE DR,SAN JOSE,CA,95117,2022-08-18
SULLIVAN SOLAR POWER,,,839077,"""ffe367539c0697b8""",8541,MARVALE DR,HUNTINGTON BEACH,CA,92646,2013-10-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f968dfd22e8771ea""",16216,RAMBLA DE LAS FLORES,RANCHO SANTA FE,CA,92067,2015-12-21
O'SULLIVAN ELECTRIC,,,,"""c2d50e146ac41cee""",10241,S ALBANY AVE,CHICAGO,IL,60655,2012-03-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5b150ae2f796ada0""",140,SMOKETREE LN,JULIAN,CA,92036,2018-10-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a638fe03ceef8896""",678,RICHLAND VIEW CT,SAN MARCOS,CA,92069,2016-11-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f704d44d55a39c6c""",1017,SAN ANDRADE DR,ENCINITAS,CA,92024,2019-11-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e2e31a0d824a63eb""",3973,ARDMORE DR,SAN DIEGO,CA,92111,2020-08-13
STEPHENSON HEATING AND AI DANNY SULLIVANS PLUMBING AMPED ELECTRIC LLC,,,,"""df9848b33e44724c""",59,POWDERHORN PT,GARNER,NC,27529,2019-11-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7e56a88285287d51""",10994,CORTE PLAYA BARCELONA,SAN DIEGO,CA,92124,2019-06-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c32ea97b20257cc3""",10780,CHERRY HILL DR,SAN DIEGO,CA,92130,2021-05-04
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""246004ca27bc02b9""",,,INDIANAPOLIS,IN,,2022-01-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f12acb5a0d5f0600""",20490,VIA TORRALBA,YORBA LINDA,CA,92887,2015-06-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""34a1b2b184de3ea6""",15888,WILKES LN,SAN DIEGO,CA,92127,2019-10-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a2716bdabca8d73a""",1148,SEA BIRD WAY,SAN DIEGO,CA,92154,2019-06-10
SULLIVAN ELECTRIC & PUMP INC.,,,,"""f22be78cdfaeac4c""",1003,ALLENDALE RD,WEST PALM BEACH,FL,33405,2004-08-05
SULLIVANS ELECTRIC CO. INC.,,,,"""b658c7798b7e94d5""",4984,COMMERCIAL ST,,OR,97302,2012-08-16
SULLIVAN ELECTRIC SERVICES CO.,,,,"""7de898bb47da5618""",400,COBB PKWY N,MARIETTA,GA,30062,2022-12-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8bb148f9bd853901""",5456,VIS DE FORTUNA,RANCHO SANTA FE,CA,92067,2018-03-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9896015f18cbe893""",11210,OLD CASTLE RD,VALLEY CENTER,CA,92082,2017-12-11
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""61a20793ded25ebf""",2597,BEGONIA WAY,ALPINE,CA,91901,2019-09-16
SULLIVANS ELECTRIC CO. INC.,,,,"""1db94cfc28f87105""",2085,FRONT ST,,OR,97301,2010-12-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c5f7d015e2d00630""",4152,KANSAS ST,SAN DIEGO,CA,92104,2019-08-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b8636d250c950397""",10811,CLOVERFIELD PT,SAN DIEGO,CA,92131,2019-10-25
SULLIVAN SOLAR POWER,,,839077,"""5de0bfecc4899c11""",94,E GEORGINA ST,CHULA VISTA,CA,91910,2014-10-09
SULLIVAN SOLAR POWER,,,839077,"""fe9d2359e39389e6""",1174,SAGEWOOD DR,OCEANSIDE,CA,92056,2019-10-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""afdcebc432316d48""",2810,LA CRESTA RD,EL CAJON,CA,92021,2018-11-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a209e4f3a32c8425""",11735,ALTOONA DR,EL CAJON,CA,92020,2016-04-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e3bc765a3915e4b6""",12927,HA,LAKESIDE,CA,92040,2013-10-17
STEPHENSON HEATING AND AI RA JACKSON ELECTRICAL/ROB DANNY SULLIVANS PLUMBING BLS INC.,,,,"""3fc841103a3fe297""",181,JEANS WAY,BENSON,NC,27504,2021-02-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3af47315ca0ec174""",27892,VIA ESTANCIA,SAN JUAN CAPISTRANO,CA,92675,2019-08-06
SULLIVAN ELECTRIC & PUMP INC.,,,,"""0535e31ed46acf51""",,,PLANTATION,FL,,2017-11-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7c4a1a03477b77ff""",1931,LILAC LN,ALPINE,CA,91901,2016-06-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5701c0e90cc32212""",6879,HALIFAX ST,SAN DIEGO,CA,92120,2020-08-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""777f62d6d75ef0d9""",3578,BRITTANY CT,JAMUL,CA,91935,2019-05-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""574dcc8b113535e0""",2919,CLL DE MALIBU,ESCONDIDO,CA,92029,2016-03-28
SULLIVAN ELECTRIC LLC,,,,"""1731dbd80d5ef9b1""",5523,N TROOST AVE,KANSAS CITY,MO,64118,2015-03-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""abfc4e8f22d0971b""",874,DOVER CT,CHULA VISTA,CA,91910,2020-02-05
SULLIVAN SOLAR POWER,,,839077,"""b32abc739931f124""",2981,STEVENSON RANCH CT,CHULA VISTA,CA,91914,2014-05-07
SULLIVAN ELECTRIC & PUMP INC.,,,,"""42f18f1d037d0bfe""",2001,SW 4 AVE,FORT LAUDERDALE,FL,33315,2018-08-20
SULLIVAN ELECTRIC AND CARPENTRY LLC,,(832) 865-0063,,"""e410f91d95047160""",110,MACON AVE,ASHEVILLE,NC,28801,2021-10-19
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""7b4f1b235276c8a5""",650,CHYNOWETH AVE,SAN JOSE,CA,95136,2023-07-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""72da68ce6a305de9""",18520,DOS PICOS PARK RD,RAMONA,CA,92065,2017-11-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f08919c9f38a23ec""",10656,BIRCH BLUFF AVE,SAN DIEGO,CA,92131,2019-04-08
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""387c08444259726d""",2339,PRICE WAY,SAN JOSE,CA,95124,2021-11-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""56c5d30e9326133e""",16206,PINTO RIDGE DR,SAN DIEGO,CA,92127,2014-06-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""689c709f77a2f86a""",1867,FUERTE VALLEY DR,EL CAJON,CA,92019,2017-08-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4acfad14840f8ace""",10257,VIA DEL SUD,SAN DIEGO,CA,92129,2019-06-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8a35f57824c3ecc2""",11404,PORT RUSH ROW,SAN DIEGO,CA,92128,2020-10-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ef33df77788cc591""",4253,CLL MEJILLONES,SAN DIEGO,CA,92130,2019-11-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d7ac7c9364e60e04""",1873,PLAYA RIVIERA DR,ENCINITAS,CA,92007,2019-11-21
SULLIVAN ELECTRIC & PUMP INC.,,,,"""22bfae66a5df8f6d""",458,N STATE ROAD 7,ROYAL PALM BEACH,FL,33411,2018-09-27
SULLIVAN ELECTRIC SERVICES CO.,,,,"""ae1fcc19749a2f92""",543,OLIVER ST NW,ATLANTA,GA,30318,2017-10-05
OSULLIVAN GREEN SOLAR,tim@osullivangreensolar.com,(408) 628-4142,1018350,"""686deb6ad3ddc715""",4536,SILVA AVE,SAN JOSE,CA,95118,2018-10-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""9e5ae2ecf941afa1""",10098,PEBBLE CREEK LN,EL CAJON,CA,92021,2021-08-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ce9d93a3dc224016""",16980,CHICAGO AVE,YORBA LINDA,CA,92886,2013-09-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f3065a0211bce536""",9783,IVY ST,SPRING VALLEY,CA,91977,2015-02-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7754f5e239dfe257""",6173,STETSON PL,SAN DIEGO,CA,92122,2018-04-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""56ef06ba5148e2a5""",521,SAN GORGONIO ST,SAN DIEGO,CA,92106,2020-06-12
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""afabe29bc8965d6b""",2861,ECHO VALLEY RD,JAMUL,CA,91935,2019-08-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""174cc023abc966cf""",2213,MARQUAND CT,ALPINE,CA,91901,2019-09-16
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""107089e0a71e3e02""",12141,STANWIX SQ,SAN DIEGO,CA,92128,2018-05-27
SULLIVAN ELECTRICAL,,,,"""e6ea4dc661a7d29a""",12622,WILDCAT CANYON RD,LAKESIDE,CA,92040,2012-06-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fcc2db488dd81b6e""",69,I ST,CHULA VISTA,CA,91910,2018-04-23
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7c5b279e5f608071""",5962,SUNMIST DR,YORBA LINDA,CA,92886,2013-05-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c4db5a37a1fc7d58""",7105,FAIRWAY RD,SAN DIEGO,CA,92037,2019-08-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""d063b44a79c15bbb""",2332,NEWPORT AVE,ENCINITAS,CA,92007,2020-03-05
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3e83fd6cf53f7fee""",3136,COURSER AVE,SAN DIEGO,CA,92117,2019-04-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5bdb3a9266245058""",535,BRUMA CT,SPRING VALLEY,CA,91977,2013-11-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""36a47042b8d4dc35""",4747,FINCHLEY TER,SAN DIEGO,CA,92130,2019-11-18
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ca79f23d8b5356cd""",14355,RANCHO SANTA FE FARM RD,RANCHO SANTA FE,CA,92067,2016-02-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a173b8c61ae3a5fd""",17358,4S RANCH PKWY,SAN DIEGO,CA,92127,2015-09-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""fb9b17f756840312""",2741,PALA MESA LN,FALLBROOK,CA,92028,2020-03-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""70f72a3556a57eec""",6055,RANCHO DIEGUENO RD,RANCHO SANTA FE,CA,92067,2016-05-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7e7e244bd4bfc1d8""",1788,LA FORCE RD,ALPINE,CA,91901,2015-07-03
SULLIVAN ELECTRIC LLC,,,,"""af14a7f3c0fa46ba""",2006,REDMOND AVE NE,RENTON,WA,98056,2022-12-06
SULLIVAN ELECTRIC & PUMP INC.,,,,"""a6cb6a697fc0bbd6""",900,S OLIVE AVE,WEST PALM BEACH,FL,33401,1999-08-24
SULLIVANS ELECTRIC CO. INC.,,,,"""347ee1e82266ffe6""",,,,OR,,2002-08-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5758032fb28e16a2""",1575,MENDOCINO DR,CHULA VISTA,CA,91911,2019-10-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5424d6266f0f196e""",43750,TIBER ST,HEMET,CA,92544,2016-07-29
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""ada33d34607f7769""",,,INDIANAPOLIS,IN,,2013-12-03
SULLIVAN ELECTRIC & PUMP INC.,,,,"""4e6595faa61a80f0""",,,POMPANO BEACH,FL,,2013-10-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c9beaa1fdb5ca096""",1244,PLEIADES DR,VISTA,CA,92084,2014-05-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""e19655f002ad71c6""",4489,MOUNT LINDSEY AVE,SAN DIEGO,CA,92117,2021-05-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6d78be031012e955""",20875,VIA SEVILLA,MURRIETA,CA,92562,2014-09-30
SULLIVAN SOLAR POWER,,,839077,"""fe5a4e3c73fb1d70""",591,PSO BURGA,CHULA VISTA,CA,91910,2012-10-10
JJ O'SULLIVAN ELECTRIC,,,850150,"""79906734c64c30d5""",370,7TH ST,SAN FRANCISCO,CA,94103,2012-12-13
KENZ-PAY ELECTRIC DANNY SULLIVANS PLUMBING CAROLINA COMFORT AIR INC.,,,,"""49b174ac4e1b3001""",189,BRAGG CT,CLAYTON,NC,27527,2015-05-01
OSULLIVAN GREEN SOLAR,,,1018350,"""9ea94d11a1b0830f""",504,CENTURY DR,CAMPBELL,CA,95008,2023-01-19
SULLIVAN ELECTRIC & PUMP INC.,,,,"""824a61cc30d9979f""",400,S OLIVE AVE,WEST PALM BEACH,FL,33401,2003-06-26
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""004de97c8d2ab257""",3015,POINSETTIA DR,SAN DIEGO,CA,92106,2020-09-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1e99e92864c8fbd3""",8521,CLATSOP LN,SAN DIEGO,CA,92129,2020-01-09
SULLIVAN ELECTRIC & PUMP INC.,stephy@sullivanelectric-pump.com,(561) 588-5886,,"""9544159b7ddaa93a""",900,S OLIVE AVE,WEST PALM BEACH,FL,33401,2000-05-03
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3c3118aaf7627802""",5121,STONE CANYON AVE,YORBA LINDA,CA,92886,2013-07-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""748731082215de21""",211,HARBISON CANYON RD,EL CAJON,CA,92019,2016-10-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ab9287314dce5182""",11868,HI RIDGE RD,LAKESIDE,CA,92040,2018-04-13
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""554d4e756449104b""",8046,EL CIELO,RANCHO SANTA FE,CA,92067,2016-09-27
SULLIVAN ELECTRIC & PUMP INC.,,,,"""55ce83c419156c35""",777,S FLAGLER DR,WEST PALM BEACH,FL,33401,2008-11-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""05875e199d595727""",2548,STARKEY WAY,ALPINE,CA,91901,2016-03-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f5af29f177ab028e""",37400,AVE BRAVURA,TEMECULA,CA,92592,2015-08-13
SULLIVAN ELECTRIC & PUMP INC.,stephy@sullivanelectric-pump.com,(561) 588-5886,,"""72a47a1c405a1900""",4220,SAN MARINO BLVD,WEST PALM BEACH,FL,33409,2018-10-09
SULLIVAN ELECTRIC SERVICES CO.,,,,"""b1ade683332c21a7""",1253,LYNWAY LN SW,ATLANTA,GA,30311,2018-10-02
SULLIVAN ELECTRICAL CONTRACTOR,,,,"""66ef69c1e6de8ca1""",1415,W 37TH ST,CHICAGO,IL,60609,2008-02-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""dace80c8542dfc0d""",4507,S LN,DEL MAR,CA,92014,2016-06-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""645817febb18e4d1""",2803,SWEETWATER RD,LEMON GROVE,CA,91945,2015-05-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1cf47fade4d0c2f4""",15806,VIA MONTENERO,SAN DIEGO,CA,92127,2019-03-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""77fe4ce0d40f01ef""",2164,CORTE ANACAPA,CHULA VISTA,CA,91914,2015-12-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""04b197c5496555e3""",13729,RICKS RANCH RD,VALLEY CENTER,CA,92082,2015-08-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b39bf6964accf385""",11261,SHERRARD WAY,SAN DIEGO,CA,92131,2019-12-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3247faf8721e3ab4""",2833,SHANTAR DR,COSTA MESA,CA,92626,2018-04-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""271d825fac46b8cd""",9986,FOX VALLEY LN,SAN DIEGO,CA,92127,2016-07-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1cee997ba0982428""",8866,SUMMERHILL PT,ALPINE,CA,91901,2014-01-28
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""58d2efdc3ad9f595""",16357,ALIPAZ CT,SAN DIEGO,CA,92127,2017-09-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a76d73ef4ecc9196""",3563,PROMONTORY ST,SAN DIEGO,CA,92109,2021-03-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""6dc11eba7227f5d4""",11970,DAPPLE CT,SAN DIEGO,CA,92128,2020-09-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""cb7b7c47875d5534""",15345,WYEPORT RD,RAMONA,CA,92065,2015-11-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""360209c7461ef85c""",10786,BIRCH BLUFF AVE,SAN DIEGO,CA,92131,2020-06-20
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""712a350716f64018""",2726,VIA DIEGUENOS,ALPINE,CA,91901,2016-12-19
SULLIVANS ELECTRIC CO. INC.,,,,"""836bf3b9f2657204""",8800,ENCHANTED WAY,,OR,97392,2011-09-09
SULLIVAN ELECTRIC LLC,,,,"""3bfe095a4762b214""",1828,GRAND BLVD,KANSAS CITY,MO,64108,2018-08-24
SULLIVAN ELECTRIC SERVICES CO.,,,,"""950163ac8e1143db""",1108,BIRCH,ATLANTA,GA,,2006-11-08
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3418fd8b9fcf6c91""",10447,RUE DU NUAGE,SAN DIEGO,CA,92131,2020-09-25
SULLIVAN ELECTRIC & PUMP INC.,,,,"""441e2ac0be4145c5""",800,N FLAGLER DR,WEST PALM BEACH,FL,33401,2011-01-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""06a2b6083798cc51""",10336,LONGDALE PL,SAN DIEGO,CA,92131,2021-04-06
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""64beafba08bd88ad""",9767,ALTO DR,LA MESA,CA,91941,2015-11-16
SULLIVAN ELECTRIC & LIGHT LLC,,,,"""074cef44ab4ecb15""",3312,NE 7TH PL,RENTON,WA,98056,2020-09-04
SULLIVANS ELECTRICAL SERVICE LLC,,,,"""5f42d673b554abec""",,,INDIANAPOLIS,IN,,2019-09-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""ad70f4f13d047365""",25741,MAPLE VIEW DR,LAGUNA HILLS,CA,92653,2015-06-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""164d4c008bf2745a""",5946,CALLE CAMPOSECO,RANCHO SANTA FE,CA,92067,2015-11-06
OSULLIVAN GREEN SOLAR,,,1018350,"""f0985f590dbce510""",136,NORTHAM AVE,SAN CARLOS,CA,94070,2020-06-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""a17c2e0ebfc4982a""",15804,RAINBIRD RD,RAMONA,CA,92065,2019-03-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c8cfb36586f06604""",10595,RANCHO RD,LA MESA,CA,91941,2019-05-13
SULLIVAN ELECTRIC & PUMP INC.,,,,"""16b21280fb50bd19""",700,YAMATO RD,BOCA RATON,FL,,2002-09-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0a2a5be16530a497""",8859,LOS COCHES RD,LAKESIDE,CA,92040,2016-10-13
SULLIVAN ELECTRICAL,,,,"""a7158a98648d140b""",2822,WILLOW GLEN DR,EL CAJON,CA,92019,2012-07-25
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""f14e1ab61e5c61ea""",5344,CONRAD AVE,SAN DIEGO,CA,92117,2021-07-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""7f616b2830953705""",7761,ROAN RD,SAN DIEGO,CA,92129,2021-05-24
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""3aae32614afd5760""",12180,ZIELIAN CT,TUSTIN,CA,92782,2018-05-30
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""0cb3a15b2491f86e""",2016,CLOVERDALE RD,ESCONDIDO,CA,92027,2014-05-30
SULLIVAN SOLAR POWER,,,839077,"""4f4bdfafb884bfd8""",607,WINDWARD WAY,OCEANSIDE,CA,92054,2021-06-28
SULLIVANS ELECTRIC CO. INC.,,,,"""95626ab9d4d2396c""",15014,FERN RIDGE RD,STAYTON,OR,97383,2000-12-14
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""460b1085157b4d1a""",12741,LAUREL ST,LAKESIDE,CA,92040,2019-07-22
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""aaff53b2f5b701e4""",8239,SANTALUZ VILLAGE GRN N,SAN DIEGO,CA,92127,2021-01-28
SULLIVAN SOLAR POWER,,,839077,"""e3dcc887b7275fa2""",5080,BELLA COLLINA ST,OCEANSIDE,CA,92056,2014-03-17
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""48a7cb15ed3ac7d8""",1371,SANTA CRUZ CT,CHULA VISTA,CA,91910,2016-11-09
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""11b5ed99edcfb7c0""",12564,PALOS TIERRA RD,VALLEY CENTER,CA,92082,2014-10-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""c5031d77a924e3e5""",237,SANTA ISABEL AVE,COSTA MESA,CA,92627,2016-08-08
SULLIVAN SOLAR POWER,,,839077,"""f50dc1f8404e0779""",2564,CROOKED TRAIL RD,CHULA VISTA,CA,91914,2014-07-03
D T SULLIVAN ELECTRIC CO.,,,,"""ed9cdd7b682084fa""",135,PINE ACRE RD,SPRINGFIELD,MA,01129,2014-06-19
SULLIVAN ELECTRIC INC.,,,EC140,"""56cd336008d9fe05""",119,30TH AVE N,NASHVILLE,TN,37203,2003-08-27
SULLIVAN ELECTRICAL LLC,,,,"""a120b79e826f4516""",647,SW BLVD,KANSAS CITY,KS,66103,2019-11-06
BALLANCE HEATING & AIR IN KENZ-PAY ELECTRIC DANNY SULLIVANS PLUMBING DREAMAMKERS CONST. LLC,,,,"""c43ee8f8ed7e2150""",57,WATER MINT PL,PRINCETON,NC,27569,2021-03-05
SULLIVAN SOLAR POWER,,,839077,"""50df2accd99e8ce0""",538,BEACON PL,CHULA VISTA,CA,91910,2013-10-31
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""467781b6c8df070f""",12248,GREEN TOP LN,EL CAJON,CA,92020,2020-05-15
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""44657e0092f231c2""",9704,SIERRA MADRE RD,SPRING VALLEY,CA,91977,2015-01-26
SULLIVAN ELECTRICAL,,,,"""400afd7d0c796ffe""",4033,LADERA VISTA RD,FALLBROOK,CA,92028,2011-10-21
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""411ae7eb4b96569a""",25929,MATLIN RD,RAMONA,CA,92065,2016-09-30
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""150b5ec643b05813""",1040,TARENTO DR,SAN DIEGO,CA,92107,2021-09-27
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""5b720082900ae7d7""",16830,QUAIL XING,RAMONA,CA,92065,2021-05-19
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""40207df402446c7b""",11970,DAPPLE CT,SAN DIEGO,CA,92128,2020-09-02
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""8b20bea912ca70b0""",2138,CRYSTAL CLEAR DR,SPRING VALLEY,CA,91977,2018-04-20
SULLIVAN SOLAR POWER,,,839077,"""fa9ac59650c94f56""",201,AVE ALTAMIRA,CHULA VISTA,CA,91914,2013-01-29
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""b5071ede8c467648""",14234,COEUR D ALENE CT,VALLEY CENTER,CA,92082,2014-05-07
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""4048d71654633a09""",6056,CLL CAMPOSECO,RANCHO SANTA FE,CA,92067,2019-09-11
SULLIVAN SOLAR POWER,,,839077,"""d292fa4c9c997699""",2064,OCEANVIEW RD,OCEANSIDE,CA,92056,2019-05-01
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""1722f531eb262c72""",2486,INDIGO DR,EL CAJON,CA,92019,2015-03-27
SULLIVAN SOLAR POWER,,,839077,"""41575ad53ab55964""",17661,RAINGLEN LN,HUNTINGTON BEACH,CA,92649,2012-10-10
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""320d42a25a0378ec""",16604,SHADY OAKS DR,RAMONA,CA,92065,2015-05-04
SULLIVAN SOLAR POWER OF CALIFORNIA INC.,,,839077,"""575b9909f225b156""",11478,ASH CREEK PL,SAN DIEGO,CA,92131,2019-10-30
SULLIVAN ELECTRIC & PUMP INC.,stephy@sullivanelectric-pump.com,(561) 588-5886,,"""5e2838cf88400bda""",,,WEST PALM BEACH,FL,,1999-09-27
